bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
(Q2_y_Bin_2)-(z_pT_Bin_15),23307.541441725934,134.4260293962634,-0.12746920688205068,0.009227447375859649,0.00955000005726552,0.004000800207330386,35.27851925080649,19.0,1.8567641710950784,False,False
(Q2_y_Bin_2)-(z_pT_Bin_16),16730.00194531644,102.62537577397416,-0.17737585380022108,0.00942844114603135,0.015150000050865977,0.004636697056950131,37.00811753816487,21.0,1.7622913113411842,False,False
(Q2_y_Bin_2)-(z_pT_Bin_17),16227.779040551828,92.80269893869536,-0.27264154938812646,0.008178232023529741,0.031719638722429055,0.008025006579293652,35.31158932722001,21.0,1.6815042536771434,False,False
(Q2_y_Bin_2)-(z_pT_Bin_18),11360.824857108066,77.28911970467834,-0.40784999409974987,0.0018311359636770386,0.09299999933163904,0.0019311730250720568,63.84924615765215,21.0,3.0404402932215313,False,False
(Q2_y_Bin_2)-(z_pT_Bin_19),30759.831586789405,236.7007184958693,-0.04555187972701192,0.01149909604799644,0.003511351571406646,0.003619835869484027,35.99736277231873,20.0,1.7998681386159365,False,False
(Q2_y_Bin_2)-(z_pT_Bin_20),25111.01974593703,154.17285987466494,-0.06507083065565772,0.009753873866808697,-0.0030500002701048185,0.005237245449349542,36.563819529157726,19.0,1.9244115541661961,False,False
(Q2_y_Bin_2)-(z_pT_Bin_21),24120.572613372897,127.26162208443748,-0.141585875660084,0.008103503279267787,0.00834136652497268,0.00435402632027671,30.159046105838605,21.0,1.4361450526589812,False,False
(Q2_y_Bin_2)-(z_pT_Bin_22),17199.43880949329,96.7124115755596,-0.1829752334027862,0.00803773371654011,0.007900000285891967,0.0027157449737573447,37.78855019329671,21.0,1.799454771109367,False,False
(Q2_y_Bin_2)-(z_pT_Bin_23),15316.279286988889,89.92383610122943,-0.262875315930039,0.008402633437599671,0.031892595220610845,0.007936644439796622,51.545553955379575,21.0,2.4545501883514085,False,False
(Q2_y_Bin_2)-(z_pT_Bin_25),24680.85834231191,165.79831255150384,-0.040274678278582506,0.011234217206332395,0.0037499763476323564,0.0023808876383276064,39.131700068847195,19.0,2.0595631615182732,False,False
(Q2_y_Bin_2)-(z_pT_Bin_26),19877.902917392894,122.8737460645134,-0.09930844132521682,0.00961097269880938,-0.018449996552733956,0.008096358153349671,58.72693267219226,21.0,2.7965206034377266,False,False
(Q2_y_Bin_2)-(z_pT_Bin_27),18802.301473085405,104.78311137881792,-0.13705746512004552,0.008085524612704564,-0.004499999994346084,0.002140268932072159,38.97534768063548,21.0,1.855968937173118,False,False
(Q2_y_Bin_2)-(z_pT_Bin_28),12989.225481081534,85.97044331195957,-0.15123174225360625,0.009534510592193277,0.004850002966504162,0.0017238828395508398,35.768355293691165,21.0,1.7032550139852936,False,False
(Q2_y_Bin_2)-(z_pT_Bin_29),10787.231501200187,84.5394183847884,-0.26932319212495076,0.010955825341306208,0.04559999244794509,0.001766840680596963,35.82429723639612,21.0,1.7059189160188628,False,False
(Q2_y_Bin_2)-(z_pT_Bin_31),44480.053525367344,349.50545115323257,-0.035988184922453884,0.011454323492534203,-0.00031807126878071,0.00023470025910317326,44.857514706398895,19.0,2.3609218266525733,False,False
(Q2_y_Bin_2)-(z_pT_Bin_32),36052.13023968248,174.035563787289,-0.09868697314097132,0.007278536389263429,-0.017849999918806533,0.002294099800416548,48.27486424495039,21.0,2.298803059283352,False,False
(Q2_y_Bin_2)-(z_pT_Bin_33),32091.02730357537,151.5909856833623,-0.12211631746718218,0.006793519924912381,-0.004799999195971825,0.002812949808655303,36.30719000399647,21.0,1.7289138097141175,False,False
(Q2_y_Bin_2)-(z_pT_Bin_34),20541.942291194235,123.52670318746459,-0.19263575219362256,0.008633227436475793,0.017054874854132904,0.011257398411667575,38.55248316706526,21.0,1.8358325317650124,False,False
(Q2_y_Bin_3)-(z_pT_Bin_1),9876.683816294135,106.55005617243751,-0.08486944754353673,0.01437588754119154,-0.0031307154365586586,0.001805081041435854,31.394125772250554,21.0,1.4949583701071691,False,False
(Q2_y_Bin_3)-(z_pT_Bin_2),10609.781373858765,107.95678602715088,-0.1568508193939793,0.01474844820746185,0.0196515768934319,0.011900818574709131,37.24811525410418,21.0,1.7737197740049608,False,False
(Q2_y_Bin_3)-(z_pT_Bin_3),10607.977647899957,110.55427000796317,-0.18640213781424048,0.01703037262373952,0.023249999960723508,0.0101272857938444,19.247578554776776,20.0,0.9623789277388388,False,False
(Q2_y_Bin_3)-(z_pT_Bin_4),10103.652822065751,110.23256813776698,-0.2764030313061649,0.018834469768146206,0.026249997765042138,0.013355756770478917,34.14053202617111,18.0,1.8966962236761726,False,False
(Q2_y_Bin_3)-(z_pT_Bin_5),7199.47618401262,89.27075548120729,-0.2743961236112834,0.020995746109066543,0.025799842001724277,0.016753932063349613,41.238040495892854,17.0,2.4257670879936972,False,False
(Q2_y_Bin_3)-(z_pT_Bin_6),21672.57097719937,147.08515862066452,-0.06960000000014839,0.001303247640992461,0.0053299590612337355,0.0034568024017275897,41.18101216246498,21.0,1.9610005791649991,False,False
(Q2_y_Bin_3)-(z_pT_Bin_7),24744.475320364858,152.53812066682076,-0.07824355305869632,0.01025050256171477,0.022086720764943165,0.008096317817758594,30.687048439685807,21.0,1.4612880209374193,False,False
(Q2_y_Bin_3)-(z_pT_Bin_8),25435.108029291914,163.63442580617266,-0.12981178197563303,0.010847170908128416,0.010050000042594594,0.004268665624776929,23.58246395841685,20.0,1.1791231979208425,False,False
(Q2_y_Bin_3)-(z_pT_Bin_9),27645.16354326593,197.70571485687287,-0.14963213696141808,0.011811011828764997,0.03971091026214026,0.00954935424075995,33.65075919251807,19.0,1.7710925890798985,False,False
(Q2_y_Bin_3)-(z_pT_Bin_10),22030.928681458765,141.49141932945167,-0.2563314591827356,0.010551459201957936,0.015950075930381644,0.020463126466184006,38.98862334720199,19.0,2.052032807747473,False,False
